,Frequency,FrequencyCode,Indicator,IndicatorCategory,IndicatorCategoryCode,IndicatorCode,PartnerEconomy,PartnerEconomyCode,Period,PeriodCode,ProductOrSector,ProductOrSectorClassification,ProductOrSectorClassificationCode,ProductOrSectorCode,ReportingEconomy,ReportingEconomyCode,Unit,UnitCode,Value,Year
2856,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,New Zealand,554,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,29091.0,2013
2857,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Singapore,702,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,87828.0,2013
2858,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Viet Nam,704,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,651896.0,2013
2859,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Slovenia,705,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,17762540.0,2013
2860,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,South Africa,710,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,88453.0,2013
2861,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Spain,724,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,39091376.0,2013
2862,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Sweden,752,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,78745733.0,2013
2863,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Switzerland,756,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,1699933.0,2013
2864,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Syrian Arab Republic,760,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,814916.0,2013
2865,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Nigeria,566,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,96.0,2013
2866,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Norway,578,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,638.0,2013
2867,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Pakistan,586,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,15126.0,2013
2868,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Poland,616,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,111428.0,2013
2869,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Portugal,620,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,2499.0,2013
2870,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Qatar,634,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,40096.0,2013
2871,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Romania,642,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,74.0,2013
2872,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Thailand,764,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,3244714.0,2013
2873,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United Arab Emirates,784,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,5109119.0,2013
2874,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Tunisia,788,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,4400071.0,2013
2875,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Turkey,792,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,27566203.0,2013
2876,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Ukraine,804,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,28102.0,2013
2877,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United Kingdom,826,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,18764930.0,2013
2878,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United States of America,840,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,80877550.0,2013
2879,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Venezuela, Bolivarian Republic of",862,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,23310.0,2013
2880,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Russian Federation,643,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,10368.0,2013
2881,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Saudi Arabia, Kingdom of",682,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,845996.0,2013
2882,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Singapore,702,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,24179.0,2013
2883,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Viet Nam,704,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,1749.0,2013
2884,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Slovenia,705,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,51.0,2013
2885,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,South Africa,710,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,48903.0,2013
2886,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Spain,724,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,787334.0,2013
2887,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Sudan,736,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,518.0,2013
2888,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Sweden,752,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,75217.0,2013
2889,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Switzerland,756,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,185786.0,2013
2890,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Syrian Arab Republic,760,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,664105.0,2013
2891,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Thailand,764,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,432159.0,2013
2892,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United Arab Emirates,784,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,1923506.0,2013
2893,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Tunisia,788,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,131085.0,2013
2894,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Yemen,887,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,29156.0,2013
2895,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Serbia,892,Annual,A,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",Harmonized System,HS,48,Egypt,818,US$,USD,11284068.0,2013
2896,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Czech Republic,203,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,62174.0,2013
2897,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Benin,204,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,13855472.0,2013
2898,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,France,250,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,1849844.0,2013
2899,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Germany,276,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,4527599.0,2013
2900,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Greece,300,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,85103163.0,2013
2901,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Guinea,324,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,85886.0,2013
2902,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Hong Kong, China",344,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,4303018.0,2013
2903,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,India,356,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,133251011.0,2013
2904,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Turkey,792,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,864988.0,2013
2905,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Ukraine,804,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,333.0,2013
2906,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,North Macedonia,807,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,73.0,2013
2907,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United Kingdom,826,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,32181146.0,2013
2908,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United States of America,840,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,10557962.0,2013
2909,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Venezuela, Bolivarian Republic of",862,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,15389.0,2013
2910,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Yemen,887,Annual,A,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",Harmonized System,HS,49,Egypt,818,US$,USD,518.0,2013
2911,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,World,000,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,31819528.0,2013
2912,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Bangladesh,050,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,19410773.0,2013
2913,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Belgium,056,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,1442654.0,2013
2914,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Brazil,076,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,1248203.0,2013
2915,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Sri Lanka,144,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,24146.0,2013
2916,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,China,156,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,2014092.0,2013
2917,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,France,250,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,302081.0,2013
2918,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Germany,276,Annual,A,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Harmonized System,HS,53,Egypt,818,US$,USD,122452.0,2013
2919,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Indonesia,360,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,8985453.0,2013
2920,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Ireland,372,Annual,A,Cotton,Harmonized System,HS,52,Egypt,818,US$,USD,179540.0,2013
