,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,Frequency,Reference Area,Indicator,Counterpart Reference Area
0,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-01,2015-01-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
1,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-02,2015-02-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
2,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-03,2015-03-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
3,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-04,2015-04-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
4,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-05,2015-05-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
5,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-06,2015-06-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
6,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-07,2015-07-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
7,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-08,2015-08-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
8,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-09,2015-09-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
9,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-10,2015-10-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
10,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-11,2015-11-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
11,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2015-12,2015-12-01,0.007422,0.007422,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
12,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-01,2016-01-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
13,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-02,2016-02-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
14,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-03,2016-03-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
15,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-04,2016-04-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
16,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-05,2016-05-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
17,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-06,2016-06-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
18,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-07,2016-07-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
19,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-08,2016-08-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
20,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-09,2016-09-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
21,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-10,2016-10-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
22,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-11,2016-11-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
23,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2016-12,2016-12-01,0.022112,0.022112,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
24,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-02,2017-02-01,0.019931,0.019931,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
25,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-03,2017-03-01,0.020392,0.020392,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
26,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-04,2017-04-01,0.021229,0.021229,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
27,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-06,2017-06-01,0.014346,0.014346,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
28,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-07,2017-07-01,0.013818,0.013818,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
29,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-08,2017-08-01,0.014097,0.014097,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
30,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-09,2017-09-01,0.006958,0.006958,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
31,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-11,2017-11-01,0.000592,0.000592,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
32,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2017-12,2017-12-01,0.003604,0.003604,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
33,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-03,2018-03-01,0.00717,0.00717,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
34,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-04,2018-04-01,0.011354,0.011354,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
35,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-05,2018-05-01,0.001839,0.001839,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
36,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-06,2018-06-01,0.012435,0.012435,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
37,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-07,2018-07-01,2.564063,2.564063,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
38,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-08,2018-08-01,6.02073,6.02073,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
39,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-09,2018-09-01,1.54488,1.54488,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
40,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-10,2018-10-01,8.639174,8.639174,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
41,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-11,2018-11-01,3.281056,3.281056,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
42,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2018-12,2018-12-01,1.455978,1.455978,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
43,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-01,2019-01-01,2.312429,2.312429,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
44,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-02,2019-02-01,3.448545,3.448545,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
45,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-03,2019-03-01,4.877674,4.877674,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
46,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-04,2019-04-01,5.088187,5.088187,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
47,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-05,2019-05-01,6.507702,6.507702,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
48,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-06,2019-06-01,6.279,6.279,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
49,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-07,2019-07-01,7.344535,7.344535,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
50,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-08,2019-08-01,6.555035,6.555035,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
51,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-09,2019-09-01,7.727252,7.727252,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
52,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-10,2019-10-01,8.360061,8.360061,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
53,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-11,2019-11-01,7.998354,7.998354,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
54,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2019-12,2019-12-01,8.690828,8.690828,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
55,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-01,2020-01-01,6.342043,6.342043,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
56,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-02,2020-02-01,6.463914,6.463914,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
57,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-03,2020-03-01,5.695516,5.695516,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
58,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-04,2020-04-01,3.694107,3.694107,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
59,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-05,2020-05-01,3.095213,3.095213,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
60,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-06,2020-06-01,3.551232,3.551232,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
61,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-07,2020-07-01,3.617777,3.617777,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
62,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-08,2020-08-01,3.551766,3.551766,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
63,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-09,2020-09-01,3.783157,3.783157,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
64,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-10,2020-10-01,4.226234,4.226234,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
65,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-11,2020-11-01,4.663707,4.663707,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
66,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2020-12,2020-12-01,5.904354,5.904354,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
67,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2021-01,2021-01-01,4.369639,4.369639,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
68,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2021-02,2021-02-01,4.527614,4.527614,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
69,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2021-03,2021-03-01,5.535782,5.535782,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
70,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SS.TXG_FOB_USD.1C_080,"Monthly – South Sudan – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: fuel, Millions",2021-04,2021-04-01,4.69674,4.69674,M,SS,TXG_FOB_USD,1C_080,Monthly,South Sudan,"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: fuel
