,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,Frequency,Reference Area,Indicator,Counterpart Reference Area
29,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ES,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Spain, Millions",1988-12,1988-12-01,0.0272727272727273,0.0272727272727273,M,1C_473,TXG_FOB_USD,ES,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Spain
30,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ES,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Spain, Millions",1989-02,1989-02-01,0.0272727272727273,0.0272727272727273,M,1C_473,TXG_FOB_USD,ES,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Spain
31,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ES,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Spain, Millions",1989-04,1989-04-01,0.0181818181818182,0.0181818181818182,M,1C_473,TXG_FOB_USD,ES,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Spain
32,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ES,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Spain, Millions",1989-05,1989-05-01,0.0636363636363636,0.0636363636363636,M,1C_473,TXG_FOB_USD,ES,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Spain
33,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ES,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Spain, Millions",1989-07,1989-07-01,0.00909090909090909,0.00909090909090909,M,1C_473,TXG_FOB_USD,ES,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Spain
34,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ES,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Spain, Millions",1989-11,1989-11-01,0.171690030818361,0.171690030818361,M,1C_473,TXG_FOB_USD,ES,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Spain
0,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1974-12,1974-12-01,0.02,0.02,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
1,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1975-04,1975-04-01,0.005,0.005,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
2,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1975-05,1975-05-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
3,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1975-07,1975-07-01,0.012,0.012,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
4,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1976-08,1976-08-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
5,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-01,1981-01-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
6,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-02,1981-02-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
7,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-03,1981-03-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
8,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-04,1981-04-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
9,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-05,1981-05-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
10,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-06,1981-06-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
11,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-07,1981-07-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
12,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-08,1981-08-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
13,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-09,1981-09-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
14,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-10,1981-10-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
15,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-11,1981-11-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
16,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1981-12,1981-12-01,0.00258333333333333,0.00258333333333333,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
17,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-01,1982-01-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
18,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-02,1982-02-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
19,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-03,1982-03-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
20,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-04,1982-04-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
21,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-05,1982-05-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
22,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-06,1982-06-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
23,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-07,1982-07-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
24,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-08,1982-08-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
25,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-09,1982-09-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
26,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-10,1982-10-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
27,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-11,1982-11-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
28,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1982-12,1982-12-01,0.00391666666666667,0.00391666666666667,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
29,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-01,1983-01-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
30,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-02,1983-02-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
31,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-03,1983-03-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
32,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-04,1983-04-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
33,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-05,1983-05-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
34,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-06,1983-06-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
35,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-07,1983-07-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
36,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-08,1983-08-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
37,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-09,1983-09-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
38,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-10,1983-10-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
39,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-11,1983-11-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
40,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1983-12,1983-12-01,0.001,0.001,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
41,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-01,1984-01-01,0.0158275293255132,0.0158275293255132,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
42,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-02,1984-02-01,0.0190531066715543,0.0190531066715543,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
43,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-03,1984-03-01,0.0169375458211144,0.0169375458211144,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
44,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-04,1984-04-01,0.00673178458459364,0.00673178458459364,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
45,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-05,1984-05-01,0.0153913074820482,0.0153913074820482,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
46,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-06,1984-06-01,0.0242405442969945,0.0242405442969945,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
47,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-07,1984-07-01,0.0231309138819021,0.0231309138819021,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
48,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-08,1984-08-01,0.0234950293448317,0.0234950293448317,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
49,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-09,1984-09-01,0.026101329500539,0.026101329500539,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
50,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-10,1984-10-01,0.0132412494801129,0.0132412494801129,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
51,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-11,1984-11-01,0.0143891600814307,0.0143891600814307,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
52,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1984-12,1984-12-01,0.0141877722566381,0.0141877722566381,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
53,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-01,1985-01-01,0.0124961651526203,0.0124961651526203,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
54,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-02,1985-02-01,0.0102401255442831,0.0102401255442831,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
55,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-03,1985-03-01,0.00946771876312364,0.00946771876312364,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
56,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-04,1985-04-01,0.0159758194637845,0.0159758194637845,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
57,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-05,1985-05-01,0.0126720597661517,0.0126720597661517,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
58,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-06,1985-06-01,0.0136127135689499,0.0136127135689499,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
59,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-07,1985-07-01,0.0114255022876467,0.0114255022876467,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
60,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.1C_473.TXG_FOB_USD.ET,"Monthly – Yemen Arab Rep. – Goods, Value of Exports, Free on board (FOB), US Dollars – Ethiopia, Millions",1985-08,1985-08-01,0.0156163826448291,0.0156163826448291,M,1C_473,TXG_FOB_USD,ET,Monthly,Yemen Arab Rep.,"Goods, Value of Exports, Free on board (FOB), US Dollars",Ethiopia
