,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,Frequency,Reference Area,Indicator,Counterpart Reference Area
68,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2017-09,2017-09-01,0.038258,0.038258,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
69,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2017-10,2017-10-01,0.084661,0.084661,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
70,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2017-11,2017-11-01,0.060536,0.060536,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
71,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2017-12,2017-12-01,0.050451,0.050451,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
72,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-01,2018-01-01,0.049938,0.049938,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
73,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-02,2018-02-01,0.056052,0.056052,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
74,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-03,2018-03-01,0.04843,0.04843,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
75,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-04,2018-04-01,0.048919,0.048919,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
76,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-05,2018-05-01,0.050937,0.050937,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
77,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-06,2018-06-01,0.036516,0.036516,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
78,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-07,2018-07-01,0.039798,0.039798,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
79,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-08,2018-08-01,0.058048,0.058048,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
80,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-09,2018-09-01,0.036564,0.036564,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
81,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-10,2018-10-01,0.059116,0.059116,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
82,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-11,2018-11-01,0.047258,0.047258,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
83,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2018-12,2018-12-01,0.046416,0.046416,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
84,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-01,2019-01-01,0.043921,0.043921,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
85,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-02,2019-02-01,0.041183,0.041183,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
86,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-03,2019-03-01,0.040045,0.040045,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
87,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-04,2019-04-01,0.040424,0.040424,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
88,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-05,2019-05-01,0.036755,0.036755,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
89,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-06,2019-06-01,0.062889,0.062889,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
90,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-07,2019-07-01,0.039214,0.039214,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
91,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-08,2019-08-01,0.04041,0.04041,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
92,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-09,2019-09-01,0.038689,0.038689,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
93,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-10,2019-10-01,0.06189,0.06189,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
94,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-11,2019-11-01,0.056664,0.056664,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
95,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2019-12,2019-12-01,0.078345,0.078345,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
96,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-01,2020-01-01,0.045937,0.045937,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
97,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-02,2020-02-01,0.040037,0.040037,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
98,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-03,2020-03-01,0.034058,0.034058,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
99,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-04,2020-04-01,0.021479,0.021479,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
100,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-05,2020-05-01,0.017456,0.017456,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
101,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-06,2020-06-01,0.017473,0.017473,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
102,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-07,2020-07-01,0.022321,0.022321,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
103,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-08,2020-08-01,0.029837,0.029837,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
104,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-09,2020-09-01,0.041905,0.041905,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
105,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-10,2020-10-01,0.034855,0.034855,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
106,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-11,2020-11-01,0.033008,0.033008,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
107,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2020-12,2020-12-01,0.044413,0.044413,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
108,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-01,2021-01-01,0.025289,0.025289,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
109,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-02,2021-02-01,0.026657,0.026657,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
110,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-03,2021-03-01,0.034521,0.034521,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
111,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-04,2021-04-01,0.043101,0.043101,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
112,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-05,2021-05-01,0.034885,0.034885,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
113,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-06,2021-06-01,0.027587,0.027587,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
114,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-07,2021-07-01,0.02454,0.02454,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
115,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-08,2021-08-01,0.025538,0.025538,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
116,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-09,2021-09-01,0.03759,0.03759,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
117,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-10,2021-10-01,0.029628,0.029628,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
118,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KN,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Kitts and Nevis, Millions",2021-11,2021-11-01,0.046351,0.046351,M,SX,TXG_FOB_USD,KN,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Kitts and Nevis
0,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.KR,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Korea, Republic of, Millions",2017-10,2017-10-01,0.000943,0.000943,M,SX,TXG_FOB_USD,KR,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Korea, Republic of"
0,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-01,2013-01-01,0.031094,0.031094,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
1,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-02,2013-02-01,0.021751,0.021751,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
2,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-03,2013-03-01,0.007641,0.007641,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
3,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-04,2013-04-01,0.014945,0.014945,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
4,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-05,2013-05-01,0.010286,0.010286,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
5,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-06,2013-06-01,0.008878,0.008878,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
6,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-07,2013-07-01,0.012116,0.012116,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
7,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-08,2013-08-01,0.024144,0.024144,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
8,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-09,2013-09-01,0.016164,0.016164,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
9,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-10,2013-10-01,0.033226,0.033226,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
10,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-11,2013-11-01,0.00823,0.00823,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
11,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2013-12,2013-12-01,0.053659,0.053659,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
12,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.LC,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Saint Lucia, Millions",2014-01,2014-01-01,0.051541,0.051541,M,SX,TXG_FOB_USD,LC,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Saint Lucia
